品类,成本口径,成本预测方法,折组,训练截止日,测试开始日,测试结束日,训练样本数,测试样本数,使用最大日期,泄漏检查,加权绝对百分比误差,平均绝对误差,路径变化误差,方向准确率,百分之九十区间覆盖率,百分之九十区间平均宽度
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,987,7,2023-03-24,通过,0.05677367763046459,0.2555497802116649,0.23892617577544786,0.2857142857142857,1.0,2.2443744103899785
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,994,7,2023-03-31,通过,0.06109569041017392,0.2486750377045106,0.12491244658859897,0.2857142857142857,1.0,1.916662604839104
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,1001,7,2023-04-07,通过,0.05097810278146309,0.21616469073410613,0.21732999946653594,0.2857142857142857,1.0,1.798120596346685
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,1008,7,2023-04-14,通过,0.08900207504620326,0.3685331570154089,0.31466240608524565,0.8571428571428571,1.0,1.5980423886931376
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,1015,7,2023-04-21,通过,0.06905082277059924,0.2385998749054236,0.21270981440037243,0.8571428571428571,1.0,1.0907629628858047
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-04-28,2023-04-29,2023-05-05,1022,7,2023-04-28,通过,0.2493370463775008,1.059931977635784,0.4132177777715662,0.0,0.2857142857142857,1.3842934774697906
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-05-05,2023-05-06,2023-05-12,1029,7,2023-05-05,通过,0.2685024210717173,1.1000034759019959,0.34300235983832,1.0,0.14285714285714285,1.4193682380324741
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-05-12,2023-05-13,2023-05-19,1036,7,2023-05-12,通过,0.062042169117707005,0.24409039671384125,0.21566369856984294,0.42857142857142855,1.0,1.4012021770742162
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-05-19,2023-05-20,2023-05-26,1043,7,2023-05-19,通过,0.11663312902741964,0.45255620732637497,0.2869207124324901,0.8571428571428571,1.0,1.4147142314904482
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-05-26,2023-05-27,2023-06-02,1050,7,2023-05-26,通过,0.030166545587554265,0.11650961688822603,0.23470914276079755,0.42857142857142855,1.0,1.4002103184579522
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-06-02,2023-06-03,2023-06-09,1057,7,2023-06-02,通过,0.04196484387785742,0.15841839429510302,0.1378416645007138,0.8571428571428571,1.0,1.2822136953875365
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-06-09,2023-06-10,2023-06-16,1064,7,2023-06-09,通过,0.059302603477427274,0.21330696594436369,0.31155285005069056,0.8571428571428571,1.0,1.2906882908868715
辣椒类,销量加权成本,滞后稳健回归,近期滚动回测,2023-06-16,2023-06-17,2023-06-23,1071,7,2023-06-16,通过,0.1275389195426419,0.4066479341785648,0.2545542869750541,1.0,0.8571428571428571,1.3083122007986898
辣椒类,固定篮子成本,近7日均值,八折主要回测,2021-03-31,2021-04-01,2021-04-07,271,7,2021-03-31,通过,0.0250220557005381,0.16161321931140207,0.15298320584550407,0.42857142857142855,1.0,12.781943036285723
辣椒类,固定篮子成本,近7日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,362,7,2021-06-30,通过,0.15077513670913134,0.569869697241588,0.1663815992869231,0.0,1.0,4.0932329513711485
辣椒类,固定篮子成本,近7日均值,八折主要回测,2021-09-30,2021-10-01,2021-10-07,454,7,2021-09-30,通过,0.2770471518095591,1.2731094439033497,0.1804933150131641,0.0,1.0,3.317528997366015
辣椒类,固定篮子成本,近7日均值,八折主要回测,2021-12-31,2022-01-01,2022-01-07,546,7,2021-12-31,通过,0.05103680286124539,0.3419910581273558,0.1387928570204422,1.0,1.0,2.2786858148386213
辣椒类,固定篮子成本,近7日均值,八折主要回测,2022-03-31,2022-04-01,2022-04-07,635,7,2022-03-31,通过,0.05154198193514703,0.6977281812802814,0.6315963840266887,0.7142857142857143,1.0,7.107004014980719
辣椒类,固定篮子成本,近7日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,通过,0.43640556371886796,3.221010855020759,0.1858313397750558,0.0,0.0,3.414420664091111
辣椒类,固定篮子成本,近7日均值,八折主要回测,2022-09-30,2022-10-01,2022-10-07,818,7,2022-09-30,通过,0.5884686975812721,2.897745772488989,0.7752448927466621,0.0,1.0,8.216703086249924
辣椒类,固定篮子成本,近7日均值,八折主要回测,2022-12-31,2023-01-01,2023-01-07,904,7,2022-12-31,通过,0.42326441666847414,1.0934945904765043,0.21020698531419824,0.0,0.2857142857142857,1.9714632364269293
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-03-17,2023-03-18,2023-03-24,979,7,2023-03-17,通过,0.46462600631941353,2.0544904302602376,0.3784960245202679,0.0,0.14285714285714285,3.161640814793653
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,986,7,2023-03-24,通过,0.025058612729027752,0.10830662891939712,0.11821787049041162,0.8571428571428571,1.0,3.352340109331812
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,993,7,2023-03-31,通过,0.010743280003002285,0.04594969357776714,0.04791954518094125,0.5714285714285714,1.0,3.3054436091939303
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,1000,7,2023-04-07,通过,0.06520954388323327,0.2983613869882761,0.1423879652607901,1.0,1.0,3.480208265385854
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,1007,7,2023-04-14,通过,0.04461342274587447,0.1954075756022228,0.10226778374624283,1.0,1.0,3.4447257465152106
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,1014,7,2023-04-21,通过,0.2835614155518947,0.9676233392415302,0.11138169475922403,0.0,1.0,3.553398502749623
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-04-28,2023-04-29,2023-05-05,1021,7,2023-04-28,通过,0.20011095564422626,0.8536902410367789,0.4286008062652127,1.0,1.0,3.8328590620081964
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-05-05,2023-05-06,2023-05-12,1028,7,2023-05-05,通过,0.04833538584587074,0.19929690923837798,0.12646055422164784,1.0,1.0,3.3620945442376384
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-05-12,2023-05-13,2023-05-19,1035,7,2023-05-12,通过,0.030564180682359974,0.12242741354647009,0.09795409993138866,1.0,1.0,1.8816951356231877
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-05-19,2023-05-20,2023-05-26,1042,7,2023-05-19,通过,0.09272437910599624,0.3419202450637206,0.1323932591737921,1.0,1.0,1.3032490561833274
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-05-26,2023-05-27,2023-06-02,1049,7,2023-05-26,通过,0.02331714053078243,0.08411631209375095,0.05103971429140771,0.14285714285714285,1.0,1.390511181778795
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-06-02,2023-06-03,2023-06-09,1056,7,2023-06-02,通过,0.02447921628049726,0.08620952257710535,0.04895229243653828,1.0,1.0,1.4556665116438683
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-06-09,2023-06-10,2023-06-16,1063,7,2023-06-09,通过,0.03472770030472032,0.11828278263941552,0.08867275695545314,0.14285714285714285,1.0,1.465331520811773
辣椒类,固定篮子成本,近7日均值,近期滚动回测,2023-06-16,2023-06-17,2023-06-23,1070,7,2023-06-16,通过,0.0501162922270628,0.1625500264131663,0.06530495933354619,0.0,1.0,1.3090994517989285
辣椒类,固定篮子成本,近14日均值,八折主要回测,2021-03-31,2021-04-01,2021-04-07,271,7,2021-03-31,通过,0.0817744780818486,0.5281675022421531,0.15298320584550407,0.42857142857142855,1.0,12.781943036285723
辣椒类,固定篮子成本,近14日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,362,7,2021-06-30,通过,0.14386104231178795,0.5437371864913907,0.1663815992869231,0.0,1.0,4.0932329513711485
辣椒类,固定篮子成本,近14日均值,八折主要回测,2021-09-30,2021-10-01,2021-10-07,454,7,2021-09-30,通过,0.33451474723447894,1.5371891789809875,0.1804933150131641,0.0,0.5714285714285714,3.317528997366015
辣椒类,固定篮子成本,近14日均值,八折主要回测,2021-12-31,2022-01-01,2022-01-07,546,7,2021-12-31,通过,0.047605008619984054,0.31899504587644867,0.1387928570204422,1.0,1.0,2.278685814838621
辣椒类,固定篮子成本,近14日均值,八折主要回测,2022-03-31,2022-04-01,2022-04-07,635,7,2022-03-31,通过,0.08319407738754374,1.1262052821705544,0.6315963840266887,0.2857142857142857,1.0,7.107004014980719
辣椒类,固定篮子成本,近14日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,通过,0.48651821277690555,3.590880994196545,0.1858313397750558,0.0,0.0,3.4144206640911112
辣椒类,固定篮子成本,近14日均值,八折主要回测,2022-09-30,2022-10-01,2022-10-07,818,7,2022-09-30,通过,0.612148260606852,3.014349007178943,0.7752448927466621,0.0,0.8571428571428571,8.216703086249924
辣椒类,固定篮子成本,近14日均值,八折主要回测,2022-12-31,2023-01-01,2023-01-07,904,7,2022-12-31,通过,0.415785233073498,1.0741722792209072,0.21020698531419824,0.0,0.2857142857142857,1.9714632364269293
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-03-17,2023-03-18,2023-03-24,979,7,2023-03-17,通过,0.47018431485163775,2.0790682445292865,0.3784960245202679,0.0,0.14285714285714285,3.1616408147936528
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,986,7,2023-03-24,通过,0.2607344635209519,1.126928736735279,0.11821787049041162,0.8571428571428571,1.0,3.352340109331812
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,993,7,2023-03-31,通过,0.022190428724940623,0.0949098785459708,0.04791954518094125,0.5714285714285714,1.0,3.3054436091939303
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,1000,7,2023-04-07,通过,0.06028452420929363,0.27582732811658073,0.1423879652607901,1.0,1.0,3.480208265385854
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,1007,7,2023-04-14,通过,0.032320833703877276,0.14156581958512257,0.10226778374624283,1.0,1.0,3.4447257465152106
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,1014,7,2023-04-21,通过,0.31219344957804984,1.0653271270426425,0.11138169475922403,0.0,1.0,3.553398502749623
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-04-28,2023-04-29,2023-05-05,1021,7,2023-04-28,通过,0.12737777371135028,0.5434043428171914,0.4286008062652127,1.0,1.0,3.8328590620081964
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-05-05,2023-05-06,2023-05-12,1028,7,2023-05-05,通过,0.07215091101553917,0.2974933025254544,0.12646055422164784,1.0,1.0,3.3620945442376384
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-05-12,2023-05-13,2023-05-19,1035,7,2023-05-12,通过,0.04719964780583178,0.18906218560955468,0.09795409993138866,1.0,1.0,1.8816951356231877
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-05-19,2023-05-20,2023-05-26,1042,7,2023-05-19,通过,0.10411661890201927,0.38392901838134075,0.1323932591737921,1.0,1.0,1.3032490561833274
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-05-26,2023-05-27,2023-06-02,1049,7,2023-05-26,通过,0.06626470430324248,0.23904914672590977,0.05103971429140771,0.14285714285714285,1.0,1.3905111817787963
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-06-02,2023-06-03,2023-06-09,1056,7,2023-06-02,通过,0.03570552950463839,0.12574571900857837,0.04895229243653828,0.0,1.0,1.4556665116438683
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-06-09,2023-06-10,2023-06-16,1063,7,2023-06-09,通过,0.04656748418751106,0.15860916680011503,0.08867275695545314,0.14285714285714285,1.0,1.4653315208117734
辣椒类,固定篮子成本,近14日均值,近期滚动回测,2023-06-16,2023-06-17,2023-06-23,1070,7,2023-06-16,通过,0.06795787330751367,0.22041842303636772,0.06530495933354619,0.0,1.0,1.3090994517989276
辣椒类,固定篮子成本,近7日中位数,八折主要回测,2021-03-31,2021-04-01,2021-04-07,271,7,2021-03-31,通过,0.020114199717013115,0.12991420885011756,0.15298320584550407,0.42857142857142855,1.0,12.781943036285725
辣椒类,固定篮子成本,近7日中位数,八折主要回测,2021-06-30,2021-07-01,2021-07-07,362,7,2021-06-30,通过,0.15098777318685808,0.5706733780594566,0.1663815992869231,0.0,1.0,4.093232951371149
辣椒类,固定篮子成本,近7日中位数,八折主要回测,2021-09-30,2021-10-01,2021-10-07,454,7,2021-09-30,通过,0.23957367611657507,1.1009083023683712,0.1804933150131641,0.0,1.0,3.317528997366015
辣椒类,固定篮子成本,近7日中位数,八折主要回测,2021-12-31,2022-01-01,2022-01-07,546,7,2021-12-31,通过,0.06491355195006489,0.43497737071350034,0.1387928570204422,0.0,1.0,2.278685814838621
辣椒类,固定篮子成本,近7日中位数,八折主要回测,2022-03-31,2022-04-01,2022-04-07,635,7,2022-03-31,通过,0.04937498357516244,0.6683933406749697,0.6315963840266887,0.7142857142857143,1.0,7.107004014980717
辣椒类,固定篮子成本,近7日中位数,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,通过,0.47455759821306337,3.502602400737381,0.1858313397750558,0.0,0.0,3.4144206640911112
辣椒类,固定篮子成本,近7日中位数,八折主要回测,2022-09-30,2022-10-01,2022-10-07,818,7,2022-09-30,通过,0.6439201193219588,3.1708004372282077,0.7752448927466621,0.0,0.7142857142857143,8.216703086249924
辣椒类,固定篮子成本,近7日中位数,八折主要回测,2022-12-31,2023-01-01,2023-01-07,904,7,2022-12-31,通过,0.43521680259156575,1.124373324514819,0.21020698531419824,0.0,0.2857142857142857,1.9714632364269296
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-03-17,2023-03-18,2023-03-24,979,7,2023-03-17,通过,0.3597294002111292,1.5906570019004547,0.3784960245202679,0.0,0.42857142857142855,3.161640814793653
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,986,7,2023-03-24,通过,0.021992633214805945,0.09505506112064856,0.11821787049041162,0.8571428571428571,1.0,3.352340109331812
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,993,7,2023-03-31,通过,0.014671876852044451,0.06275255279335326,0.04791954518094125,0.5714285714285714,1.0,3.3054436091939303
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,1000,7,2023-04-07,通过,0.06368790485089304,0.29139924149317065,0.1423879652607901,1.0,1.0,3.480208265385854
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,1007,7,2023-04-14,通过,0.04489016646923387,0.19661971797365277,0.10226778374624283,1.0,1.0,3.4447257465152106
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,1014,7,2023-04-21,通过,0.2932814726107238,1.000792005897312,0.11138169475922403,0.0,1.0,3.553398502749623
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-04-28,2023-04-29,2023-05-05,1021,7,2023-04-28,通过,0.20980244899021358,0.8950349703341173,0.4286008062652127,1.0,1.0,3.8328590620081964
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-05-05,2023-05-06,2023-05-12,1028,7,2023-05-05,通过,0.04278241866024786,0.17640086366369845,0.12646055422164784,1.0,1.0,3.362094544237638
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-05-12,2023-05-13,2023-05-19,1035,7,2023-05-12,通过,0.050398579566414956,0.2018757776253186,0.09795409993138866,1.0,1.0,1.8816951356231877
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-05-19,2023-05-20,2023-05-26,1042,7,2023-05-19,通过,0.09772264984114505,0.3603513197296753,0.1323932591737921,1.0,1.0,1.3032490561833274
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-05-26,2023-05-27,2023-06-02,1049,7,2023-05-26,通过,0.014731334397736377,0.053143116760887885,0.05103971429140771,0.0,1.0,1.3905111817787958
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-06-02,2023-06-03,2023-06-09,1056,7,2023-06-02,通过,0.024459631343618584,0.08614054945154992,0.04895229243653828,1.0,1.0,1.4556665116438692
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-06-09,2023-06-10,2023-06-16,1063,7,2023-06-09,通过,0.032665380204950877,0.11125850640017461,0.08867275695545314,0.14285714285714285,1.0,1.4653315208117732
辣椒类,固定篮子成本,近7日中位数,近期滚动回测,2023-06-16,2023-06-17,2023-06-23,1070,7,2023-06-16,通过,0.04992979526287867,0.16194513157544055,0.06530495933354619,0.0,1.0,1.3090994517989272
辣椒类,固定篮子成本,近14日中位数,八折主要回测,2021-03-31,2021-04-01,2021-04-07,271,7,2021-03-31,通过,0.05019945267084628,0.32422976157116296,0.15298320584550407,0.42857142857142855,1.0,12.781943036285723
辣椒类,固定篮子成本,近14日中位数,八折主要回测,2021-06-30,2021-07-01,2021-07-07,362,7,2021-06-30,通过,0.14564467889135285,0.5504786191955542,0.1663815992869231,0.0,1.0,4.0932329513711485
