口径,品类,需求模型,折组,训练截止日,测试开始日,测试结束日,训练样本数,测试样本数,使用最大日期,是否伪未来,泄漏检查,加权绝对百分比误差,平均绝对误差,均方根误差,平均绝对尺度误差,百分之十分位损失,百分之五十分位损失,百分之九十分位损失,百分之八十区间覆盖率,百分之八十区间平均宽度,百分之九十区间覆盖率,百分之九十区间平均宽度
正常销售,食用菌,近7日均值,近期滚动回测,2023-03-17,2023-03-18,2023-03-24,980,7,2023-03-17,否,通过,0.44154038722219796,39.50707845549886,48.525741911362125,1.554974293516255,6.488487657484632,19.75353922774943,6.476881435669909,0.8571428571428571,95.21240498064367,1.0,130.1455503227048
正常销售,食用菌,近14日均值,近期滚动回测,2023-03-17,2023-03-18,2023-03-24,980,7,2023-03-17,否,通过,0.4415403872221984,39.507078455498906,48.525741911362154,1.5549742935162567,6.488487657484634,19.753539227749453,6.476881435669914,0.8571428571428571,95.21240498064357,1.0,130.14555032270468
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-03-17,2023-03-18,2023-03-24,980,7,2023-03-17,否,通过,0.4238337381959158,37.92276591578711,42.0915917899069,1.4926167270127686,6.2589475252884785,18.961382957893555,5.5380021857299875,0.42857142857142855,58.78963879227518,0.8571428571428571,81.70750622538264
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-03-17,2023-03-18,2023-03-24,980,7,2023-03-17,否,通过,0.47836730324831694,42.80218781088787,46.90170929173685,1.6846677697809282,6.417440787614543,21.401093905443936,11.554370991603394,0.14285714285714285,52.313983094251675,0.7142857142857143,72.92318527199156
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,987,7,2023-03-24,否,通过,0.23248941360662212,17.676967223072417,19.54597379845828,0.6965963356958489,4.8107446773249745,8.838483611536208,5.203149917821354,1.0,100.13894595146328,1.0,134.09283681249602
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,987,7,2023-03-24,否,通过,0.10018243855146422,7.6172142857142875,10.398963311998257,0.30017160142227123,3.9214367679678737,3.8086071428571437,8.96744900195865,1.0,128.8888576992653,1.0,178.19800675407424
正常销售,食用菌,近7日均值,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,987,7,2023-03-24,否,通过,0.3412108208043832,25.943428571428587,34.035264426348,1.022352819360099,5.142842966885576,12.971714285714294,4.377597098688015,1.0,95.2044006557359,1.0,129.73661054920618
正常销售,食用菌,近14日均值,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,987,7,2023-03-24,否,通过,0.3412108208043831,25.943428571428576,34.035264426347986,1.0223528193600986,5.142842966885575,12.971714285714288,4.377597098688018,1.0,95.20440065573591,1.0,129.73661054920623
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,987,7,2023-03-24,否,通过,0.28062368638696894,21.336781014354578,24.902723389049328,0.8408186360579115,4.792297644341542,10.668390507177289,1.9335441370172706,0.8571428571428571,62.93635250025147,1.0,85.6284464682424
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,987,7,2023-03-24,否,通过,0.3384763401199302,25.73551662962728,29.048657961697504,1.0141596324305469,4.919401841170099,12.86775831481364,2.220841789578397,0.8571428571428571,57.54384093122935,1.0,78.30901518333751
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,994,7,2023-03-31,否,通过,0.25961574014468775,20.803713929088506,26.155075559485706,0.8220735173165428,5.091337112351022,10.401856964544253,5.288156157172198,1.0,103.79493269523223,1.0,139.53992725430868
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,994,7,2023-03-31,否,通过,0.25278154632761,20.256071428571424,23.450007318762186,0.8004330353253626,4.478697601206848,10.128035714285712,7.890340789760458,1.0,123.69038390967306,1.0,171.47070606635333
正常销售,食用菌,近7日均值,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,994,7,2023-03-31,否,通过,0.3726309469096889,29.859929202729266,34.32605407677672,1.1799362897500727,5.550972110565017,14.929964601364633,3.963677604658449,1.0,95.14649715223469,1.0,129.3217873063281
正常销售,食用菌,近14日均值,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,994,7,2023-03-31,否,通过,0.3726309469096893,29.859929202729298,34.32605407677674,1.1799362897500738,5.550972110565019,14.929964601364649,3.9636776046584385,1.0,95.14649715223459,1.0,129.32178730632802
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,994,7,2023-03-31,否,通过,0.5251162571037752,42.078990997280506,44.65323685095341,1.6627811866754092,6.0657083944940595,21.039495498640253,16.06669277097047,0.14285714285714285,43.2586653880744,0.42857142857142855,58.98732482773011
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,994,7,2023-03-31,否,通过,0.5705691921291826,45.7212580531186,48.11167412229933,1.8067079537807949,6.190767340709042,22.8606290265593,19.968023232953527,0.0,39.72098092603094,0.2857142857142857,53.81061427996796
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,1001,7,2023-04-07,否,通过,0.3369177845677146,17.33716348939754,19.35119376876743,0.6866136338076329,2.019388579000794,8.66858174469877,9.131135421213672,1.0,111.50524000214466,1.0,149.20393955635853
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,1001,7,2023-04-07,否,通过,0.4021756934207276,20.69521428571429,23.81915183883399,0.8196044463577763,1.7714271431145554,10.347607142857145,10.078074838851593,1.0,118.49501981966155,1.0,161.1955602592951
正常销售,食用菌,近7日均值,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,1001,7,2023-04-07,否,通过,0.3249742509168341,16.722571428571435,22.775216316990587,0.6622735917672381,2.6807142857142865,8.361285714285717,6.823785714285713,1.0,95.045,1.0,128.90800000000002
正常销售,食用菌,近14日均值,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,1001,7,2023-04-07,否,通过,0.32497425091683374,16.72257142857142,22.775216316990587,0.6622735917672375,2.680714285714287,8.36128571428571,6.82378571428571,1.0,95.04499999999996,1.0,128.90799999999993
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,1001,7,2023-04-07,否,通过,0.27231794040352364,14.012975479847436,18.853291815302406,0.5549639086324177,3.0148912784581765,7.006487739923718,2.742320144308183,0.8571428571428571,48.297349506784975,1.0,65.91244382448531
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,1001,7,2023-04-07,否,通过,0.29901871198493635,15.386947598279708,20.653426630341485,0.6093781148296471,3.1102311321438085,7.693473799139854,3.0771376219424056,0.8571428571428571,45.574660420215835,1.0,62.41698218365598
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,1008,7,2023-04-14,否,通过,0.21361653308512088,11.285422476182102,12.293122385821574,0.4463277990333628,2.4092527709236213,5.642711238091051,7.739163141769763,1.0,101.48415912693386,1.0,136.485323218838
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,1008,7,2023-04-14,否,通过,0.32309660043481553,17.069285714285712,19.76752146469412,0.6750741268222444,2.0722473002150013,8.534642857142856,9.069186789609427,1.0,111.4143408982443,1.0,151.06654593708745
正常销售,食用菌,近7日均值,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,1008,7,2023-04-14,否,通过,0.2712054414501621,14.327860959081049,15.233920670640302,0.5666533672283145,2.814149812310174,7.163930479540524,6.6600288107421,1.0,94.74178623052275,1.0,128.72936694700527
正常销售,食用菌,近14日均值,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,1008,7,2023-04-14,否,通过,0.2712054414501622,14.32786095908105,15.233920670640302,0.5666533672283145,2.8141498123101742,7.163930479540525,6.660028810742097,1.0,94.74178623052273,1.0,128.72936694700525
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,1008,7,2023-04-14,否,通过,0.21543834861411001,11.38166951109732,14.31251942302777,0.45013427835195796,3.090213582921476,5.69083475554866,1.8975783929587635,1.0,49.877919758802406,1.0,67.03350611005128
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,1008,7,2023-04-14,否,通过,0.24733440000998905,13.06674701949915,16.00900471016709,0.5167775021313878,3.1643726569014072,6.533373509749575,1.6746536560942558,0.8571428571428571,47.61836695187237,1.0,64.88267795583887
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,1015,7,2023-04-21,否,通过,0.22973333243048377,14.73082946591752,23.915839333628874,0.5850852953752177,3.8872224875932977,7.36541473295876,4.994647877826115,1.0,88.81870365419412,1.0,119.45554819878771
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,1015,7,2023-04-21,否,通过,0.20506850841038213,13.149285714285716,16.605684684984926,0.522268873855081,3.2765030608034924,6.574642857142858,7.551240323666306,1.0,108.27743384469802,1.0,145.77773299917502
正常销售,食用菌,近7日均值,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,1015,7,2023-04-21,否,通过,0.2942074189595633,18.865,32.80954317398696,0.7492880236507439,3.935295094949402,9.4325,7.556357273274171,0.8571428571428571,94.52651933500147,1.0,128.55087724051194
正常销售,食用菌,近14日均值,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,1015,7,2023-04-21,否,通过,0.2942074189595634,18.865000000000006,32.80954317398697,0.7492880236507441,3.935295094949403,9.432500000000003,7.556357273274173,0.8571428571428571,94.52651933500145,1.0,128.5508772405119
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,1015,7,2023-04-21,否,通过,0.3103416614925457,19.899550680132734,30.39303283171439,0.7903787437399667,4.156334460136955,9.949775340066367,5.907240269731527,0.8571428571428571,51.486529146887236,0.8571428571428571,68.86388460531178
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,1015,7,2023-04-21,否,通过,0.3380124552824428,21.673841507646348,31.765618547220626,0.860850774883848,4.217546040672783,10.836920753823174,6.128927585337716,0.8571428571428571,49.68538224914369,0.8571428571428571,67.14024495858804
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-04-28,2023-04-29,2023-05-05,1022,7,2023-04-28,否,通过,0.21425997423286866,13.758612419660418,16.822454577174064,0.5477217782685723,4.006628113980728,6.879306209830209,4.448352893208218,1.0,84.54981007188947,1.0,113.9504452551673
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-04-28,2023-04-29,2023-05-05,1022,7,2023-04-28,否,通过,0.1406467601923907,9.031571428571429,10.99374826240545,0.35954122498196417,3.29591511011641,4.515785714285714,7.515562858451839,1.0,108.11477968568252,1.0,145.57685901461414
正常销售,食用菌,近7日均值,近期滚动回测,2023-04-28,2023-04-29,2023-05-05,1022,7,2023-04-28,否,通过,0.27492428118306994,17.654144891478897,23.55232167243716,0.7028004960699744,3.9338597410964034,8.827072445739448,5.509692743022685,1.0,94.43552484119088,1.0,128.3451821034627
正常销售,食用菌,近14日均值,近期滚动回测,2023-04-28,2023-04-29,2023-05-05,1022,7,2023-04-28,否,通过,0.27492428118306994,17.654144891478897,23.55232167243716,0.7028004960699744,3.9338597410964034,8.827072445739448,5.5096927430226845,1.0,94.43552484119088,1.0,128.34518210346266
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-04-28,2023-04-29,2023-05-05,1022,7,2023-04-28,否,通过,0.41136691720777785,26.41575028839008,28.864392198259115,1.051594541727244,4.4956122249857104,13.20787514419504,6.290936970760437,0.5714285714285714,43.898817927737106,0.7142857142857143,58.84993041314889
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-04-28,2023-04-29,2023-05-05,1022,7,2023-04-28,否,通过,0.4329981726919533,27.80479208876834,30.150531818818852,1.1068914293629042,4.564007516850098,13.90239604438417,7.013109507824471,0.42857142857142855,42.5899610186917,0.7142857142857143,57.5800370848094
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-05-05,2023-05-06,2023-05-12,1029,7,2023-05-05,否,通过,0.24704705539522737,15.288542315570128,18.74173011267594,0.6108817968266246,3.9278152323403357,7.644271157785064,3.9631676599110337,1.0,78.90982892251371,1.0,106.2922564065572
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-05-05,2023-05-06,2023-05-12,1029,7,2023-05-05,否,通过,0.12294319430465657,7.608357142857143,9.836669905076036,0.3040058879644689,2.9869436566792262,3.8041785714285714,8.049306205411437,1.0,110.36249862090665,1.0,148.75451985418547
正常销售,食用菌,近7日均值,近期滚动回测,2023-05-05,2023-05-06,2023-05-12,1029,7,2023-05-05,否,通过,0.2616713912409164,16.193571428571428,20.777530298033845,0.6470438977855624,3.6925189099981783,8.096785714285714,5.738785511427248,1.0,94.31304421425429,1.0,127.97595237546021
正常销售,食用菌,近14日均值,近期滚动回测,2023-05-05,2023-05-06,2023-05-12,1029,7,2023-05-05,否,通过,0.26167139124091643,16.193571428571428,20.777530298033838,0.6470438977855624,3.6925189099981783,8.096785714285714,5.738785511427248,1.0,94.31304421425429,1.0,127.97595237546021
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-05-05,2023-05-06,2023-05-12,1029,7,2023-05-05,否,通过,0.43669980678995957,27.025229928883327,29.448485451474237,1.0798427134414004,4.42942631356427,13.512614964441664,4.9996995569897456,0.2857142857142857,40.5940584247417,0.7142857142857143,54.925083117525716
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-05-05,2023-05-06,2023-05-12,1029,7,2023-05-05,否,通过,0.45214459850504196,27.981033070570017,30.38257756947851,1.1180335840001627,4.4758151004047,13.990516535285009,5.801469669379343,0.14285714285714285,40.024925649040604,0.7142857142857143,54.62235330403208
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-05-12,2023-05-13,2023-05-19,1036,7,2023-05-12,否,通过,0.10930456075405172,6.13275099022758,8.140961965003546,0.2459747115663363,3.235876139236697,3.06637549511379,4.920201059671578,1.0,81.56077198908278,1.0,110.48982697211247
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-05-12,2023-05-13,2023-05-19,1036,7,2023-05-12,否,通过,0.18085214730018412,10.147071428571431,12.406317473368158,0.4069826040325255,2.481893451305713,5.073535714285716,8.270335196302295,1.0,107.52228647608011,1.0,145.17046006083447
正常销售,食用菌,近7日均值,近期滚动回测,2023-05-12,2023-05-13,2023-05-19,1036,7,2023-05-12,否,通过,0.21411767570854423,12.013500430979292,17.071293489086226,0.48184204904470296,3.106506716724924,6.006750215489646,6.289822357442971,1.0,93.96329074167897,1.0,127.6075883354863
正常销售,食用菌,近14日均值,近期滚动回测,2023-05-12,2023-05-13,2023-05-19,1036,7,2023-05-12,否,通过,0.2141176757085443,12.013500430979295,17.071293489086234,0.4818420490447031,3.1065067167249256,6.006750215489648,6.289822357442963,1.0,93.96329074167888,1.0,127.6075883354862
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-05-12,2023-05-13,2023-05-19,1036,7,2023-05-12,否,通过,0.3348468644793138,18.787253025340856,20.93079769269446,0.7535262969906608,3.721911277799508,9.393626512670428,0.7816060305429596,0.8571428571428571,43.89737828286445,1.0,59.17172678363727
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-05-12,2023-05-13,2023-05-19,1036,7,2023-05-12,否,通过,0.3451726738204353,19.366603210043166,21.49529720448057,0.7767630947678955,3.740647041996659,9.683301605021583,0.784684294578536,0.8571428571428571,43.835464006251286,1.0,58.83756227829378
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-05-19,2023-05-20,2023-05-26,1043,7,2023-05-19,否,通过,0.18949316367185545,10.479756994160246,12.586656242962828,0.4223014676172794,3.10847046380887,5.239878497080123,5.095240392067838,1.0,82.03710855876709,1.0,111.49872453027832
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-05-19,2023-05-20,2023-05-26,1043,7,2023-05-19,否,通过,0.19242423068279566,10.641857142857143,14.088823371736904,0.4288335972013742,2.597192113204945,5.3209285714285715,7.419603706547872,1.0,100.16795819752818,1.0,135.13242529427174
正常销售,食用菌,近7日均值,近期滚动回测,2023-05-19,2023-05-20,2023-05-26,1043,7,2023-05-19,否,通过,0.23678670417354433,13.095285714285719,18.448869988623773,0.5276991040051868,3.0193751464772256,6.5476428571428595,6.322645525421116,1.0,93.42020671898342,1.0,127.31352822189498
正常销售,食用菌,近14日均值,近期滚动回测,2023-05-19,2023-05-20,2023-05-26,1043,7,2023-05-19,否,通过,0.23678670417354422,13.095285714285712,18.448869988623766,0.5276991040051865,3.0193751464772234,6.547642857142856,6.322645525421121,1.0,93.42020671898344,1.0,127.31352822189503
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-05-19,2023-05-20,2023-05-26,1043,7,2023-05-19,否,通过,0.29316608653244386,16.213299130459777,20.24637858850486,0.6533453038583337,3.5493507759296663,8.106649565229889,2.0816769313461903,0.8571428571428571,46.271828110415974,1.0,61.69482440956233
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-05-19,2023-05-20,2023-05-26,1043,7,2023-05-19,否,通过,0.29717202079103233,16.434843890973077,20.438832269387152,0.6622728655909025,3.556213283831386,8.217421945486539,2.0947499488984476,0.8571428571428571,46.17842961452697,1.0,61.57456609580897
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-05-26,2023-05-27,2023-06-02,1050,7,2023-05-26,否,通过,0.15042198074251953,8.305442222426256,11.04250192460587,0.3362760213914537,3.1811716874332525,4.152721111213128,4.73945169643176,1.0,79.20623383865015,1.0,107.51651196275675
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-05-26,2023-05-27,2023-06-02,1050,7,2023-05-26,否,通过,0.09923415265200523,5.47914285714286,6.850583484012774,0.22184301705938003,2.7631665387857973,2.73957142857143,6.544262698971822,1.0,93.0742923775762,1.0,125.42040342991628
正常销售,食用菌,近7日均值,近期滚动回测,2023-05-26,2023-05-27,2023-06-02,1050,7,2023-05-26,否,通过,0.3069960942601909,16.95057006165197,21.747566114944185,0.6863054498480707,3.0067490558415946,8.475285030825985,6.255506419098168,1.0,92.62255474939764,1.0,127.20297880350599
正常销售,食用菌,近14日均值,近期滚动回测,2023-05-26,2023-05-27,2023-06-02,1050,7,2023-05-26,否,通过,0.30699609426019075,16.950570061651963,21.74756611494419,0.6863054498480705,3.0067490558415955,8.475285030825981,6.2555064190981655,1.0,92.62255474939762,1.0,127.20297880350597
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-05-26,2023-05-27,2023-06-02,1050,7,2023-05-26,否,通过,0.26935166078805717,14.872059556369155,19.695017852007375,0.6021493959717895,3.471196655326102,7.436029778184578,1.2943772799702244,1.0,47.65573935296327,1.0,63.746054962995125
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-05-26,2023-05-27,2023-06-02,1050,7,2023-05-26,否,通过,0.2672849610250082,14.757948205166525,19.5981313282603,0.5975291830860253,3.4659459663499255,7.378974102583262,1.299933371086292,1.0,47.65879337436218,1.0,63.93599682993243
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-06-02,2023-06-03,2023-06-09,1057,7,2023-06-02,否,通过,0.10760709803830873,5.290748934134678,6.432368480496474,0.21515340792948398,2.663043128750214,2.645374467067339,4.958054280087611,1.0,76.21097408837826,1.0,103.5764402466821
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-06-02,2023-06-03,2023-06-09,1057,7,2023-06-02,否,通过,0.1395338363778471,6.860500000000001,7.837832018485725,0.27898884892780124,2.22578874631872,3.4302500000000005,6.7782344353643795,1.0,90.04023181683101,1.0,121.9339382110485
正常销售,食用菌,近7日均值,近期滚动回测,2023-06-02,2023-06-03,2023-06-09,1057,7,2023-06-02,否,通过,0.34570024784191583,16.997142857142855,18.482269433935095,0.6912052067306586,2.400448725957122,8.498571428571427,6.840969428497553,1.0,92.41418154454676,1.0,127.09180727286136
正常销售,食用菌,近14日均值,近期滚动回测,2023-06-02,2023-06-03,2023-06-09,1057,7,2023-06-02,否,通过,0.34570024784191605,16.997142857142865,18.482269433935095,0.691205206730659,2.4004487259571206,8.498571428571433,6.840969428497559,1.0,92.41418154454679,1.0,127.09180727286137
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-06-02,2023-06-03,2023-06-09,1057,7,2023-06-02,否,通过,0.20956677360503662,10.303829434059864,13.925575705591863,0.4190151611918605,2.870524070282309,5.151914717029932,1.8700510478983172,1.0,47.40575118180626,1.0,62.471358036852976
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-06-02,2023-06-03,2023-06-09,1057,7,2023-06-02,否,通过,0.20130289296740572,9.897516853640711,13.511670778871698,0.40249206825169226,2.8543787933009286,4.948758426820356,1.9079399783800326,1.0,47.623187716809625,1.0,63.55867044409699
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-06-09,2023-06-10,2023-06-16,1064,7,2023-06-09,否,通过,0.15101514335883182,6.386451986236906,7.572014942958762,0.2609681364875532,2.0918677414507747,3.193225993118453,5.088961583061301,1.0,71.80829324512077,1.0,98.02755238260508
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-06-09,2023-06-10,2023-06-16,1064,7,2023-06-09,否,通过,0.30068134756157294,12.715857142857143,14.10921217553573,0.5196051813377358,1.5683698475389487,6.357928571428571,7.298826199091402,1.0,88.67196046630352,1.0,120.61517328059143
正常销售,食用菌,近7日均值,近期滚动回测,2023-06-09,2023-06-10,2023-06-16,1064,7,2023-06-09,否,通过,0.39435707699294326,16.677417122756854,18.441533365469635,0.6814855067149672,2.041309869108629,8.338708561378427,7.512965550859783,0.7142857142857143,92.2458990705404,1.0,126.9298573888777
正常销售,食用菌,近14日均值,近期滚动回测,2023-06-09,2023-06-10,2023-06-16,1064,7,2023-06-09,否,通过,0.39435707699294326,16.677417122756854,18.441533365469635,0.6814855067149672,2.041309869108629,8.338708561378427,7.512965550859781,0.7142857142857143,92.2458990705404,1.0,126.92985738887764
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-06-09,2023-06-10,2023-06-16,1064,7,2023-06-09,否,通过,0.1791656634610885,7.576941502864213,9.357562200903958,0.30961483912177407,2.113697918721169,3.7884707514321065,2.763130825041473,1.0,48.768287437626434,1.0,64.30897458026104
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-06-09,2023-06-10,2023-06-16,1064,7,2023-06-09,否,通过,0.1789967150010448,7.5697966483534715,9.222655779100569,0.3093228805552396,2.082902439268404,3.7848983241767358,2.8203588446386045,1.0,49.0326128390701,1.0,65.64185323938526
正常销售,食用菌,同星期最近4次均值,近期滚动回测,2023-06-16,2023-06-17,2023-06-23,1071,7,2023-06-16,否,通过,0.2463211914823756,12.779213791588928,17.952178199373492,0.5244749746992858,3.1732172616065726,6.389606895794464,4.448846566508233,0.8571428571428571,66.55244512052919,1.0,92.02083288328738
正常销售,食用菌,同星期最近8次中位数,近期滚动回测,2023-06-16,2023-06-17,2023-06-23,1071,7,2023-06-16,否,通过,0.2618624745981132,13.585499999999998,15.436328186873233,0.5575659727570154,2.5273832015280098,6.792749999999999,6.318255159555129,1.0,88.4563836108314,1.0,121.36633809427732
正常销售,食用菌,近7日均值,近期滚动回测,2023-06-16,2023-06-17,2023-06-23,1071,7,2023-06-16,否,通过,0.3441659645006911,17.855428571428572,20.27292099610428,0.7328092010174067,2.6728285714285724,8.927714285714286,6.5303714285714225,1.0,92.03199999999995,1.0,126.70091665914426
正常销售,食用菌,近14日均值,近期滚动回测,2023-06-16,2023-06-17,2023-06-23,1071,7,2023-06-16,否,通过,0.34416596450069104,17.85542857142857,20.27292099610428,0.7328092010174064,2.6728285714285716,8.927714285714284,6.5303714285714225,1.0,92.03199999999994,1.0,126.70091665914427
正常销售,食用菌,星期加月份对数回归,近期滚动回测,2023-06-16,2023-06-17,2023-06-23,1071,7,2023-06-16,否,通过,0.26013531233086606,13.495894328100283,17.273750648700073,0.5538884435076457,3.045189146979283,6.747947164050141,2.5162302784760904,0.8571428571428571,49.114105404797385,1.0,64.83366735489922
正常销售,食用菌,星期加月份及趋势对数回归,近期滚动回测,2023-06-16,2023-06-17,2023-06-23,1071,7,2023-06-16,否,通过,0.25607030809811543,13.2850007470754,16.727590714442186,0.5452331062250761,3.0130547287251077,6.6425003735377,2.503458731930887,0.8571428571428571,49.39106412276448,1.0,65.76664175571636
全量净需求,花叶类,同星期最近4次均值,八折主要回测,2021-03-31,2021-04-01,2021-04-07,272,7,2021-03-31,否,通过,0.2320361156997813,39.030993909959385,48.71088075895012,0.8819895686517237,11.28396306358923,19.515496954979692,11.586954286488858,0.5714285714285714,85.46814728750105,0.7142857142857143,128.2898284682489
全量净需求,花叶类,同星期最近8次中位数,八折主要回测,2021-03-31,2021-04-01,2021-04-07,272,7,2021-03-31,否,通过,0.12808711175429477,21.54564285714286,39.57447241548883,0.4868703137238479,12.046139228717125,10.77282142857143,5.978942420420161,0.8571428571428571,97.86667343711444,0.8571428571428571,141.50527211809649
全量净需求,花叶类,近7日均值,八折主要回测,2021-03-31,2021-04-01,2021-04-07,272,7,2021-03-31,否,通过,0.22495768475424005,37.84032497338337,59.8572303184759,0.8550838335787123,15.039636114300661,18.920162486691684,10.86411864039575,0.8571428571428571,133.0492008797993,0.8571428571428571,170.5960056394177
全量净需求,花叶类,近14日均值,八折主要回测,2021-03-31,2021-04-01,2021-04-07,272,7,2021-03-31,否,通过,0.22495768475423972,37.84032497338331,59.85723031847585,0.8550838335787111,15.03963611430066,18.920162486691655,10.864118640395747,0.8571428571428571,133.04920087979926,0.8571428571428571,170.59600563941763
全量净需求,花叶类,星期加月份对数回归,八折主要回测,2021-03-31,2021-04-01,2021-04-07,272,7,2021-03-31,否,通过,0.24473184735604375,41.166553813915,59.25795839627635,0.9302471549910538,14.664080650954034,20.5832769069575,10.855240838923802,0.7142857142857143,116.79380121503509,0.8571428571428571,147.9677104427677
全量净需求,花叶类,星期加月份及趋势对数回归,八折主要回测,2021-03-31,2021-04-01,2021-04-07,272,7,2021-03-31,否,通过,0.1815690515758503,30.541885796189415,45.582449034079694,0.690159844285127,13.346910757433074,15.270942898094708,6.650064276216475,0.8571428571428571,97.91363562016188,0.8571428571428571,127.26093228232507
全量净需求,花叶类,同星期最近4次均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.1293221630204107,21.746149848102448,27.995243021282892,0.5437802591238026,5.65332032973088,10.873074924051224,4.413121257266642,0.8571428571428571,86.76013270917338,1.0,116.11769075871374
全量净需求,花叶类,同星期最近8次中位数,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.08716667629497975,14.657499999999995,18.452725049433756,0.3665227731704713,4.829801993890536,7.328749999999998,4.761872631004385,1.0,95.91674624894924,1.0,132.85195942150253
全量净需求,花叶类,近7日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.16544613638448882,27.820571428571384,34.550886418234036,0.6956761378944001,3.6026251191970218,13.910285714285692,9.877987346853553,1.0,134.80612466050573,1.0,166.7958038614141
