口径,品类,需求模型,折组,训练截止日,测试开始日,测试结束日,训练样本数,测试样本数,使用最大日期,是否伪未来,泄漏检查,加权绝对百分比误差,平均绝对误差,均方根误差,平均绝对尺度误差,百分之十分位损失,百分之五十分位损失,百分之九十分位损失,百分之八十区间覆盖率,百分之八十区间平均宽度,百分之九十区间覆盖率,百分之九十区间平均宽度
全量净需求,花菜类,同星期最近8次中位数,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.22825594526807866,9.932785714285712,13.418121104099699,0.5458936943433552,1.9513206440950537,4.966392857142856,2.403973253813342,0.8571428571428571,36.737225653783426,1.0,48.86078766543964
全量净需求,花菜类,近7日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.21046117684135884,9.158428571428573,12.042978481849321,0.5033359775441815,1.8926732531510948,4.579214285714286,3.1821729412792874,0.8571428571428571,49.47268683926733,1.0,63.64594896387319
全量净需求,花菜类,近14日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.21046117684135884,9.158428571428573,12.04297848184932,0.5033359775441815,1.8926732531510952,4.579214285714286,3.182172941279289,0.8571428571428571,49.47268683926734,1.0,63.6459489638732
全量净需求,花菜类,星期加月份对数回归,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.3251642130034462,14.149845893057968,16.17483823980957,0.7776581385261504,2.0319538697449637,7.074922946528984,3.572929310741671,0.8571428571428571,44.73602065711175,0.8571428571428571,58.01168436711631
全量净需求,花菜类,星期加月份及趋势对数回归,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.3446733134792699,14.998803909363911,18.709298744599884,0.8243158276371839,2.379908707524087,7.4994019546819555,4.768079891807516,0.7142857142857143,25.81799964113348,0.7142857142857143,32.56956504017033
全量净需求,花菜类,同星期最近4次均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.45390813990620044,18.508752844875193,20.870065588536605,1.1979669619079898,3.129717973715082,9.254376422437597,3.9749000187030035,0.5714285714285714,31.939417333543645,0.7142857142857143,40.916705000395446
全量净需求,花菜类,同星期最近8次中位数,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.40875856149386014,16.667714285714286,18.887800331355233,1.0788069413513306,3.031864391844227,8.333857142857143,2.7293165463424507,0.5714285714285714,34.42631700040259,0.8571428571428571,45.01047083662019
全量净需求,花菜类,近7日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.2669364312057416,10.88471432017298,13.031566667684025,0.7045060385570211,2.728669010102078,5.44235716008649,2.2877779851895674,1.0,50.16446995291646,1.0,67.95691286158946
全量净需求,花菜类,近14日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.2669364312057416,10.884714320172984,13.031566667684029,0.7045060385570213,2.728669010102078,5.442357160086492,2.2877779851895674,1.0,50.16446995291646,1.0,67.95691286158944
全量净需求,花菜类,星期加月份对数回归,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.42569606712435265,17.358365274234234,19.0555641026679,1.1235088763434053,1.4139014008487354,8.679182637117117,7.194176356366137,1.0,86.08077757214873,1.0,107.4141971935226
全量净需求,花菜类,星期加月份及趋势对数回归,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.5031381434274239,20.51617656702954,22.349527683559476,1.327896153671828,2.910695949400659,10.25808828351477,6.806052145551741,0.2857142857142857,22.37115312553308,0.5714285714285714,32.32012251390336
全量净需求,水生根茎类,同星期最近4次均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.46782237001031785,6.976234013361004,9.270763743407743,0.4913452217322731,1.2105206500138177,3.488117006680502,0.7350362533733505,0.8571428571428571,19.424382206912146,1.0,23.538437431967072
全量净需求,水生根茎类,同星期最近8次中位数,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.42145423192987486,6.284785714285713,8.897386428047284,0.4426456200310004,1.193662732615449,3.1423928571428563,0.9598006509664971,1.0,21.53463383581946,1.0,27.388625787517306
全量净需求,水生根茎类,近7日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.6854720505819802,10.221857142857145,11.22507501088523,0.7199386738967845,0.8316975773651637,5.110928571428572,5.327253976586428,0.5714285714285714,59.41929869189578,1.0,73.73223874733277
全量净需求,水生根茎类,近14日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.6854720505819802,10.221857142857145,11.22507501088523,0.7199386738967845,0.8316975773651641,5.110928571428572,5.327253976586428,0.5714285714285714,59.41929869189578,1.0,73.73223874733277
全量净需求,水生根茎类,星期加月份对数回归,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.3391240055177456,5.057065616567124,7.614780551141541,0.35617569908462976,0.8872890803335903,2.528532808283562,1.3398799261842917,0.7142857142857143,11.753967771520506,0.8571428571428571,15.94378414540823
全量净需求,水生根茎类,星期加月份及趋势对数回归,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.3531055700413484,5.265560704109451,8.025506098593928,0.37086027887687495,0.9175877461159907,2.6327803520547257,1.6504009544917433,0.5714285714285714,11.117222289772792,0.8571428571428571,15.125598986537558
全量净需求,水生根茎类,同星期最近4次均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.6988521664805174,24.403618145428318,28.522455490620448,1.7849490864827717,3.239350129923377,12.201809072714159,13.420407331876854,0.2857142857142857,19.96941067088028,0.2857142857142857,25.18723161808941
全量净需求,水生根茎类,同星期最近8次中位数,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.8073286777370038,28.19157142857143,31.814358247720254,2.0620106153139934,3.328285070197057,14.095785714285714,18.263588959900485,0.14285714285714285,13.312269373550132,0.14285714285714285,16.238558846753012
全量净需求,水生根茎类,近7日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.36947352487553026,12.901857142857141,16.566939604439405,0.9436780228176236,2.8526374132120433,6.4509285714285705,2.9250272194205342,0.8571428571428571,56.78716758373652,1.0,69.2793149048588
全量净需求,水生根茎类,近14日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.36947352487553026,12.901857142857141,16.566939604439405,0.9436780228176236,2.8526374132120433,6.4509285714285705,2.9250272194205342,0.8571428571428571,56.78716758373652,1.0,69.2793149048588
全量净需求,水生根茎类,星期加月份对数回归,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.5832676021103955,20.367454693865536,24.928544139943483,1.489732769671497,2.7089325653991674,10.183727346932768,11.386551986551327,0.42857142857142855,16.919181208493658,0.42857142857142855,24.5408397319006
全量净需求,水生根茎类,星期加月份及趋势对数回归,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.6174823249125613,21.562218150664535,25.927488726034383,1.5771211203688251,2.7703154575945184,10.781109075332267,12.522831454228614,0.2857142857142857,15.261252162403183,0.42857142857142855,22.798185227815242
全量净需求,茄类,同星期最近4次均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,362,7,2021-06-30,是,通过,0.38873867055233746,15.089391304351116,17.299653628015758,1.918333696717988,2.4592624852778946,7.544695652175558,2.9326302009104817,0.7142857142857143,30.08834555867936,0.8571428571428571,40.545647687040734
全量净需求,茄类,同星期最近8次中位数,八折主要回测,2021-06-30,2021-07-01,2021-07-07,362,7,2021-06-30,是,通过,0.35984527849135484,13.967857142857142,15.742232383895603,1.7757516183147424,2.396617288693026,6.983928571428571,1.659791384526769,0.7142857142857143,31.642102212220202,1.0,44.254968544128204
全量净需求,茄类,近7日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,362,7,2021-06-30,是,通过,0.45956416966169433,17.838574113636803,20.111986178405306,2.2678408382002164,2.6774485953367915,8.919287056818401,3.714430367037975,0.5714285714285714,28.264977382879664,0.7142857142857143,38.48630817113732
全量净需求,茄类,近14日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,362,7,2021-06-30,是,通过,0.4595641696616941,17.838574113636792,20.1119861784053,2.267840838200215,2.6774485953367915,8.919287056818396,3.7144303670379704,0.5714285714285714,28.264977382879685,0.7142857142857143,38.48630817113732
全量净需求,茄类,星期加月份对数回归,八折主要回测,2021-06-30,2021-07-01,2021-07-07,362,7,2021-06-30,是,通过,0.31024486280389835,12.04255323598549,12.629510942558062,1.53098525985271,1.1934567287836113,6.021276617992745,2.637181585055227,0.7142857142857143,33.762762434751195,1.0,42.250695575610905
全量净需求,茄类,星期加月份及趋势对数回归,八折主要回测,2021-06-30,2021-07-01,2021-07-07,362,7,2021-06-30,是,通过,0.5255112660673599,20.39839544974666,22.32310361243563,2.5932742123894856,2.604565983600376,10.19919772487333,11.336069257865114,0.0,13.450027327264738,0.0,17.58330170190295
全量净需求,茄类,同星期最近4次均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.4986757493335179,10.399099119030137,11.594394271348666,1.2690754643192101,1.0675835702517624,5.199549559515068,3.437720869252684,0.8571428571428571,41.390515171445216,1.0,56.80281723646421
全量净需求,茄类,同星期最近8次中位数,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.5163111238987763,10.76685714285714,12.1944530012625,1.3139555716730573,0.8291692992223654,5.38342857142857,3.7256062595145,0.8571428571428571,43.54720959271582,1.0,58.12812140612925
全量净需求,茄类,近7日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.382342058929295,7.973142815734988,10.138838354195475,0.9730188937660545,1.2069340315703645,3.986571407867494,2.2653294785182485,0.7142857142857143,30.08051809793236,1.0,41.15824695098218
全量净需求,茄类,近14日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.38234205892929507,7.973142815734989,10.138838354195475,0.9730188937660547,1.2069340315703645,3.9865714078674945,2.2653294785182485,0.7142857142857143,30.08051809793236,1.0,41.15824695098218
全量净需求,茄类,星期加月份对数回归,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.8697207983284888,18.136660545028978,18.778988888146642,2.213344698317405,4.4066651983638465,9.068330272514489,3.963044304589886,0.14285714285714285,36.56197954010399,0.2857142857142857,47.58039119704845
全量净需求,茄类,星期加月份及趋势对数回归,八折主要回测,2022-06-30,2022-07-01,2022-07-07,726,7,2022-06-30,是,通过,0.466130606452801,9.72042130662017,10.23583684544304,1.1862516206334455,1.5323449167183316,4.860210653310085,2.398809030940431,0.5714285714285714,26.165492629835125,0.8571428571428571,35.43981151519514
全量净需求,辣椒类,同星期最近4次均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.08865764209633237,4.764221044085496,7.423397288609248,0.22393444504592225,1.361707286404451,2.382110522042748,3.053597130195365,1.0,44.15304416599816,1.0,66.48732039572242
全量净需求,辣椒类,同星期最近8次中位数,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.23305180494522298,12.52357142857143,15.921585126128978,0.5886500630216736,1.875542969146202,6.261785714285715,4.391595953590576,0.8571428571428571,50.40358067490894,0.8571428571428571,75.53806651938699
全量净需求,辣椒类,近7日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.2807255403936085,15.085428571428592,16.570655328018884,0.7090659824897366,1.7863965368224772,7.542714285714296,5.066839394419156,0.8571428571428571,60.63009379928616,0.8571428571428571,83.23130306001246
全量净需求,辣椒类,近14日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.28072554039360864,15.085428571428602,16.570655328018898,0.7090659824897372,1.7863965368224777,7.542714285714301,5.06683939441916,0.8571428571428571,60.6300937992862,0.8571428571428571,83.23130306001248
全量净需求,辣椒类,星期加月份对数回归,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.34701796073634966,18.647803304078,20.55179449420888,0.8765096005376034,3.5213916537228505,9.323901652039,4.251095620257112,0.5714285714285714,41.234199761491844,0.7142857142857143,54.78638343265804
全量净需求,辣椒类,星期加月份及趋势对数回归,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.6960138584506039,37.40189557266251,38.26818099992747,1.758015140613071,4.1127199607310505,18.700947786331255,28.850263614747753,0.0,9.071351146479666,0.0,12.905565751251071
全量净需求,辣椒类,同星期最近4次均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.26373306596108337,12.364333598387512,13.981224773315331,0.5951015313412438,2.39795257856433,6.182166799193756,2.28884697135894,0.7142857142857143,37.91164629246364,1.0,52.06249115355555
全量净需求,辣椒类,同星期最近8次中位数,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.18399690408137143,8.626142857142856,10.263797480186643,0.4151805500074439,2.090357832338943,4.313071428571428,2.412268417666423,1.0,45.026262500053676,1.0,60.6039930238843
全量净需求,辣椒类,近7日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.28232583934132566,13.23600000000003,16.854738062125378,0.6370552691865226,2.5303020057333447,6.618000000000015,5.00275137290101,0.8571428571428571,62.84046692856539,0.8571428571428571,88.01460006990055
全量净需求,辣椒类,近14日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.2823258393413255,13.236000000000022,16.85473806212537,0.6370552691865221,2.5303020057333443,6.618000000000011,5.00275137290101,0.8571428571428571,62.84046692856542,0.8571428571428571,88.01460006990054
全量净需求,辣椒类,星期加月份对数回归,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.3598263839647637,16.869380533036054,19.391635579465206,0.8119316830222983,2.452188081908308,8.434690266518027,4.71887754476925,0.8571428571428571,52.161246865589376,0.8571428571428571,69.74370123901409
全量净需求,辣椒类,星期加月份及趋势对数回归,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.171749998766225,8.05198344215816,9.387317218374264,0.387545971534412,2.089553509488569,4.02599172107908,1.6487167090593289,0.8571428571428571,32.83574188497353,0.8571428571428571,41.56366979357967
全量净需求,食用菌,同星期最近4次均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.2520462284573345,10.123868845237622,12.989801812191509,0.39377090787906155,2.3145750870645974,5.061934422618811,1.9994692119384045,1.0,43.14044299003001,1.0,57.039905132937896
全量净需求,食用菌,同星期最近8次中位数,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.19726888290588873,7.923642857142859,10.489472649484615,0.3081924597466821,2.048337573687109,3.9618214285714295,2.8193636793989625,1.0,48.67701253086072,1.0,62.409702323034544
全量净需求,食用菌,近7日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.5997538829236719,24.090142857142865,26.062038328901732,0.9369933143944029,1.7273988102973,12.045071428571433,8.86971014557991,0.7142857142857143,95.99912983991258,0.8571428571428571,129.04560713914668
全量净需求,食用菌,近14日均值,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.5997538829236715,24.090142857142844,26.062038328901714,0.936993314394402,1.727398810297297,12.045071428571422,8.869710145579905,0.7142857142857143,95.99912983991256,0.8571428571428571,129.04560713914665
全量净需求,食用菌,星期加月份对数回归,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.34507134259005173,13.860382026002439,16.030251007664827,0.5391037060399121,3.328581888689324,6.930191013001219,3.536586680426318,0.42857142857142855,35.94830402293524,0.42857142857142855,53.87959798986424
全量净需求,食用菌,星期加月份及趋势对数回归,八折主要回测,2021-06-30,2021-07-01,2021-07-07,363,7,2021-06-30,是,通过,0.7437133185428354,29.872520376390487,31.833340878155234,1.16190061813972,3.2670397269456366,14.936260188195243,23.089152283831062,0.0,7.0157836207551885,0.0,9.739900152517416
全量净需求,食用菌,同星期最近4次均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.2944163743213371,12.083983608162916,14.6133585666272,0.5745863942144839,2.5692782041453706,6.041991804081458,2.208793967584533,0.8571428571428571,46.88879741731408,1.0,60.81364936438886
全量净需求,食用菌,同星期最近8次中位数,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.27240373537714,11.180499999999999,14.926372077395671,0.5316262739859574,2.519920988342569,5.590249999999999,2.691267184053347,0.8571428571428571,48.50896562070104,1.0,63.40137695014773
全量净需求,食用菌,近7日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.20574159348710602,8.444428571428569,10.535198303103469,0.4015276684736042,1.5065353196266205,4.222214285714284,6.926493554312929,1.0,84.33028873939553,1.0,116.79148891941568
全量净需求,食用菌,近14日均值,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.20574159348710602,8.444428571428569,10.535198303103469,0.4015276684736042,1.5065353196266205,4.222214285714284,6.926493554312929,1.0,84.33028873939553,1.0,116.79148891941567
全量净需求,食用菌,星期加月份对数回归,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.2746311684765536,11.2719224459276,12.588346468697317,0.5359733581313153,1.3483984750647715,5.6359612229638,3.8395629024572804,1.0,51.87961377522053,1.0,72.9790178343357
全量净需求,食用菌,星期加月份及趋势对数回归,八折主要回测,2022-06-30,2022-07-01,2022-07-07,727,7,2022-06-30,是,通过,0.4747375112149563,19.485058590662213,21.000912075873245,0.9265032062029269,2.6954916706961565,9.742529295331106,7.511039426918921,0.14285714285714285,18.690362818654908,0.5714285714285714,25.71432691510452
